4,9,4,4,4,4,7,12,4,8,8,4
11,2,2,12,2,10,1,10,7,10,2,11
2,7,12,3,8,2,10,2,3,2,2,2
0,0,11,2,11,7,11,0,2,3,5,10
6,11,9,8,0,1,6,6,9,7,1,8
3,3,5,10,10,11,3,9,12,9,3,5
3,3,5,10,10,11,3,9,12,9,3,5
0,0,1,7,7,7,2,11,2,3,5,10
1,1,10,6,1,0,9,1,5,5,11,12
7,6,6,6,12,0,0,5,11,5,11,12
1,12,6,6,12,0,9,1,5,5,11,12
5,8,0,1,5,9,0,5,1,1,0,1
0,0,1,7,7,7,2,11,2,3,5,10
12,1,10,6,12,0,9,1,5,5,11,12
12,12,6,11,1,6,5,8,8,12,6,7
2,7,12,3,2,10,1,10,7,10,2,2
3,3,5,0,3,3,12,3,12,0,3,5
2,7,12,3,8,2,10,2,3,2,2,2
5,8,0,1,5,9,0,5,1,1,0,1
5,8,0,1,5,9,0,5,1,1,0,1
6,11,11,2,11,7,11,0,2,3,1,3
2,7,12,3,8,2,10,2,3,2,2,2
5,8,0,1,5,9,0,5,1,1,0,1
3,3,5,10,10,11,3,9,12,9,3,5
2,7,12,3,8,2,10,2,3,2,2,2
5,8,0,1,5,9,0,5,1,1,0,1
9,3,5,0,3,3,12,9,0,0,3,5
6,11,11,2,11,7,11,0,2,3,1,10
12,12,6,11,1,6,5,8,5,5,11,12
5,8,0,1,5,9,0,5,1,1,0,1
1,1,10,6,12,0,9,1,11,5,11,12
0,0,1,7,7,7,2,11,2,3,1,3
2,5,2,12,2,10,1,10,7,10,2,11
2,7,12,3,8,2,10,2,3,2,2,2
6,11,11,2,11,7,11,0,2,3,5,10
6,11,11,2,0,1,6,6,9,7,1,3
3,3,5,10,3,3,12,3,0,0,3,5
3,3,5,0,3,3,12,9,0,0,3,5
2,7,12,3,8,2,10,2,3,2,2,2
4,9,4,4,4,4,7,4,6,4,8,4
3,3,5,10,10,11,12,3,12,9,3,5
4,9,4,4,4,4,7,12,4,8,8,4
12,12,10,11,1,6,5,8,8,12,6,7
3,3,5,10,10,11,3,9,12,9,3,5
6,11,11,2,11,1,11,0,9,7,1,3
3,3,5,10,10,11,3,9,12,9,3,5
6,11,11,2,11,7,11,11,2,3,5,10
5,8,0,1,5,9,0,5,1,1,0,1
3,3,5,10,10,11,3,3,12,9,3,5
5,1,0,1,12,9,0,5,1,1,11,12
1,1,10,6,12,0,9,1,11,5,11,12
5,1,0,1,5,9,0,5,1,1,0,1
4,9,4,4,4,4,7,12,4,8,8,4
0,0,1,7,11,7,2,11,2,3,1,10
0,0,1,7,7,7,2,11,2,3,5,10
5,8,0,1,5,9,0,1,11,1,0,1
5,8,0,1,5,9,0,5,1,1,0,1
7,6,6,5,1,0,9,1,5,11,12,9
1,1,10,6,12,0,9,1,5,5,11,12
0,0,1,2,11,1,11,0,2,3,1,10
2,7,12,3,8,2,10,2,3,2,2,2
0,0,1,7,7,7,2,11,2,3,5,10
5,8,0,1,5,9,0,5,1,1,0,1
5,8,0,1,5,9,0,5,1,1,0,1
2,7,12,3,8,2,10,2,3,2,2,2
2,5,2,12,2,10,1,10,7,10,2,11
2,7,12,3,2,10,1,10,7,10,2,2
5,8,0,1,5,9,0,5,1,1,0,1
0,0,11,2,11,1,11,0,2,3,1,10
1,1,10,6,12,0,9,1,11,1,0,1
0,0,1,7,7,7,2,11,2,3,5,10
1,1,10,6,12,9,0,5,1,1,11,12
0,0,1,7,7,7,2,11,2,3,5,10
3,3,5,10,10,11,3,9,12,9,3,5
0,0,1,7,7,7,2,11,2,3,5,10
5,8,10,1,12,0,9,1,11,1,11,1
0,0,11,2,11,1,11,0,9,3,1,3
0,0,1,7,7,7,2,11,2,3,5,10
0,0,1,7,7,7,2,11,2,3,5,10
2,7,12,3,8,2,10,2,7,10,2,2
5,8,0,1,5,9,0,1,1,1,0,1
0,0,1,7,7,7,2,11,2,3,5,10
2,5,2,12,2,10,1,10,7,10,2,11
1,1,10,6,12,0,9,1,5,5,11,12
5,8,0,1,5,9,0,5,1,5,0,1
5,8,0,1,5,9,0,5,1,1,0,1
0,0,1,7,7,7,2,11,2,3,5,10
5,8,0,1,5,9,0,5,1,1,0,12
0,0,1,7,7,7,11,0,2,3,5,10
0,0,1,7,7,7,2,11,2,3,5,10
9,3,3,0,3,3,12,3,0,0,10,0
4,9,4,4,4,4,4,4,6,4,8,4
6,11,11,2,11,1,6,11,2,7,5,10
0,0,1,7,7,7,2,11,2,3,5,10
0,0,11,2,11,1,11,0,2,3,5,10
9,3,3,0,3,3,12,3,0,0,10,0
0,11,11,2,7,7,2,11,2,3,5,3
6,11,11,2,11,1,6,6,9,7,1,3
5,8,0,1,5,9,0,5,1,1,0,1
3,3,5,10,3,3,3,3,12,9,3,5
2,7,12,3,8,2,10,2,3,2,2,2
0,0,1,7,7,7,11,0,2,3,5,10
6,11,11,2,11,1,11,0,2,3,5,3
5,8,0,1,5,9,0,5,1,1,0,1
6,0,1,2,11,1,11,0,2,7,1,3
1,1,10,6,12,0,9,1,5,5,11,12
3,3,5,10,10,11,3,9,12,9,3,5
5,8,0,1,5,9,0,5,1,1,0,1
2,7,12,3,8,2,10,2,3,2,2,2
2,7,12,3,8,2,10,2,3,2,2,2
1,1,10,6,12,0,9,1,5,5,11,12
6,0,11,2,11,1,11,0,9,7,5,3
5,8,0,1,5,9,0,1,11,5,0,12
1,1,10,6,12,0,9,1,5,5,11,12
