5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,0
1,4,1,0,2,0,0,5,2,2,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,0
1,1,1,0,2,4,0,2,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,1,2,2,0,0,12,11,0,4
4,11,12,4,2,4,4,1,2,0,10,9
1,1,1,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,0,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,0
1,4,4,0,2,4,4,1,2,0,3,0
3,2,3,1,2,4,0,1,2,0,5,2
1,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
1,4,4,0,2,4,4,1,2,0,3,0
5,1,1,1,0,1,2,11,0,12,5,10
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,0,1,2,0,3,1
1,1,1,1,0,4,0,0,0,0,3,0
1,1,1,0,2,4,0,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,0,2,0,4,0,0,2,1,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,4,0,2,4,4,1,2,0,3,0
1,5,1,0,2,4,0,1,2,0,3,0
1,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,0,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,4,0,2,9,0,1,2,0,3,0
1,4,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,10,1,3,9,1,3,1
1,4,1,0,2,4,4,1,2,0,3,0
1,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,12,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,0,2,0,0,0,2,0,3,0
6,0,7,0,2,4,0,0,2,0,2,11
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,0,2,0,0,0,2,0,3,0
1,1,1,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,0,2,4,0,1,2,0,3,0
5,4,11,11,12,4,4,1,5,7,7,0
1,4,4,0,2,4,0,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,1,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,1,1,0,2,4,0,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,1,1,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
4,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
1,1,1,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,0,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,0,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,5,11,9
5,4,4,0,2,4,4,1,2,0,3,0
1,4,4,0,2,4,0,0,2,0,3,0
5,4,4,0,2,4,0,0,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
1,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,0,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,0
5,4,4,0,2,4,4,1,2,0,3,1
1,1,4,0,2,4,4,1,2,0,3,0
0,10,4,4,2,4,4,1,2,0,1,7
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
5,4,4,0,2,4,4,1,2,0,3,1
