5,10,8,6,6,4,3,12,7,8,6,8
9,11,1,10,5,3,6,1,5,4,11,10
11,1,10,4,10,10,5,1,10,4,1,1
6,3,12,2,0,12,2,0,6,2,7,0
0,0,0,0,0,5,1,5,4,0,0,2
12,12,6,11,12,11,10,10,2,12,12,11
12,12,6,11,12,11,10,10,2,12,12,11
6,3,5,2,7,7,2,8,6,2,7,0
10,9,4,9,2,0,0,2,0,1,9,9
3,5,3,9,11,0,11,6,3,1,9,9
10,5,3,9,11,0,0,2,0,1,9,4
2,7,9,5,8,6,11,6,8,7,5,5
6,3,5,2,7,7,2,8,6,2,7,0
4,9,4,9,11,0,0,2,3,1,9,9
4,5,3,1,2,8,8,9,0,5,3,4
11,1,10,4,5,3,6,1,5,4,1,1
1,12,6,8,1,2,4,4,2,6,4,11
11,1,10,4,10,10,5,1,10,4,1,1
2,7,9,5,8,0,11,6,8,7,5,5
2,7,9,5,8,6,11,6,8,7,5,5
6,3,12,2,7,7,2,0,6,2,0,0
11,1,10,4,10,10,5,1,10,4,1,1
2,7,9,5,8,6,11,6,8,7,5,5
12,12,6,11,12,11,10,10,2,12,12,11
11,1,10,4,10,10,5,1,10,4,1,1
2,7,9,5,8,6,11,6,8,7,5,5
1,6,6,8,1,2,4,4,2,6,4,11
0,0,12,2,0,12,2,0,4,2,0,0
4,5,3,1,2,0,8,9,0,1,9,9
2,7,9,5,8,6,11,6,8,7,5,5
2,9,4,9,11,0,0,2,3,1,5,5
6,3,5,2,7,7,2,8,6,2,0,0
8,1,1,10,5,3,6,1,5,4,1,10
11,1,10,4,10,10,5,1,10,4,1,1
6,3,12,2,0,7,2,0,6,2,7,0
0,0,12,0,0,5,9,0,4,0,0,0
1,12,6,8,1,2,4,4,2,6,12,7
1,12,6,8,1,2,4,10,2,6,12,7
11,1,10,4,10,10,5,1,10,4,1,1
5,10,8,6,6,4,3,3,11,3,6,8
12,12,6,11,1,11,4,4,2,6,12,11
5,10,8,6,6,4,3,12,7,8,6,8
10,5,4,1,2,8,8,9,0,5,3,4
12,12,6,11,12,11,10,10,2,6,4,11
0,0,12,2,0,12,2,0,4,0,0,0
12,12,6,11,12,11,10,10,2,6,12,11
6,3,5,2,0,7,2,8,6,2,0,0
2,7,9,5,8,6,11,6,8,7,5,5
12,12,6,11,1,11,10,4,2,6,12,11
2,7,4,5,8,6,11,6,3,1,5,5
2,7,4,9,11,0,0,2,3,1,5,5
2,9,4,5,8,6,11,6,8,7,5,5
5,10,8,6,6,4,3,12,7,8,6,8
6,3,5,2,7,7,2,0,6,2,0,0
6,3,5,2,7,7,2,8,6,2,7,0
2,7,4,5,8,6,0,2,3,1,5,5
2,7,9,5,8,0,11,6,3,7,5,5
3,5,3,3,3,0,0,2,3,11,3,4
2,9,4,9,11,0,0,2,0,1,5,9
6,3,5,2,0,12,2,0,4,2,0,0
11,1,10,4,10,10,5,1,10,4,1,1
