1,6,6,1,1,2,5,0,0,4,4,4
3,1,11,1,1,2,5,0,0,4,4,1
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,2,0,3,2,4,4,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
10,1,10,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
3,1,11,1,1,2,5,0,0,4,4,1
1,6,6,1,1,2,5,0,0,4,4,4
3,1,0,0,1,2,5,0,0,4,4,1
1,6,6,1,1,2,5,0,2,4,4,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,5,0,3,2,4,0,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,8,9,0,4,4,4
0,6,6,4,0,5,0,3,2,4,0,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,5,0,0,2,4,4,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,5,0,3,2,4,4,5
1,6,6,1,1,2,0,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,5,0,3,2,4,0,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,0,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
10,2,10,7,0,2,4,1,0,0,0,8
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,5,0,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,2,0,0,2,4,4,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,5,0,3,2,1,0,5
1,6,6,1,0,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,2,5,0,0,4,4,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,0,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,0,2,5,3,2,4,0,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
12,3,4,9,0,5,0,0,2,1,0,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
3,1,11,1,1,2,5,0,0,4,4,1
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
5,0,8,7,1,2,5,0,0,4,10,5
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,2,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
3,1,11,1,1,2,5,0,0,4,4,1
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
1,6,6,1,1,2,5,0,0,4,4,4
